model,decoding_group,semantic_category,discourse_relation,n_runs,mean_joint_prevalence,sd_joint_prevalence,mean_lift,sd_lift,mean_support,total_support,support_is_thin
Gemma 4 4B,Greedy,Testimony,Comparison.Concession,1,0.002638522427440633,,2.276276276276276,,2.0,2,False
Gemma 4 4B,Greedy,Testimony,Contingency.Cause,1,0.018469656992084433,,0.6373573573573574,,14.0,14,False
Gemma 4 4B,Greedy,Testimony,Contingency.Condition,1,0.009234828496042216,,1.0864045864045864,,7.0,7,False
Gemma 4 4B,Greedy,Testimony,Expansion.Conjunction,1,0.04617414248021108,,1.127400985891552,,35.0,35,False
Gemma 4 4B,Greedy,Testimony,Expansion.Alternative,1,0.0,,0.0,,0.0,0,False
Gemma 4 4B,Greedy,Testimony,Expansion.Restatement,1,0.0,,,,0.0,0,False
Gemma 4 4B,Greedy,Testimony,Temporal.Asynchronous,1,0.051451187335092345,,2.5608108108108105,,39.0,39,False
Gemma 4 4B,Greedy,Testimony,Temporal.Synchrony,1,0.0079155672823219,,1.8624078624078624,,6.0,6,False
Gemma 4 4B,Greedy,SocialJudgment,Comparison.Contrast,1,0.09630606860158311,,1.4048441149588706,,73.0,73,False
Gemma 4 4B,Greedy,SocialJudgment,Comparison.Concession,1,0.0013192612137203166,,1.1033478893740902,,1.0,1,False
Gemma 4 4B,Greedy,SocialJudgment,Contingency.Cause,1,0.006596306068601583,,0.22066957787481808,,5.0,5,False
Gemma 4 4B,Greedy,SocialJudgment,Contingency.Condition,1,0.002638522427440633,,0.30091306073838825,,2.0,2,False
Gemma 4 4B,Greedy,SocialJudgment,Expansion.Conjunction,1,0.06596306068601583,,1.5613413528878635,,50.0,50,False
Gemma 4 4B,Greedy,SocialJudgment,Expansion.Alternative,1,0.0,,0.0,,0.0,0,False
Gemma 4 4B,Greedy,SocialJudgment,Expansion.Restatement,1,0.0,,,,0.0,0,False
Gemma 4 4B,Greedy,SocialJudgment,Temporal.Asynchronous,1,0.021108179419525065,,1.0184749748068527,,16.0,16,False
Gemma 4 4B,Greedy,SocialJudgment,Temporal.Synchrony,1,0.002638522427440633,,0.6018261214767765,,2.0,2,False
Gemma 4 4B,Greedy,Behavioral,Comparison.Contrast,1,0.06596306068601583,,1.2449086847983184,,50.0,50,False
Gemma 4 4B,Greedy,Behavioral,Comparison.Concession,1,0.0013192612137203166,,1.4274952919020716,,1.0,1,False
Gemma 4 4B,Greedy,Behavioral,Contingency.Cause,1,0.00395778364116095,,0.17129943502824863,,3.0,3,False
Gemma 4 4B,Greedy,Behavioral,Contingency.Condition,1,0.0013192612137203166,,0.19465844889573705,,1.0,1,False
Gemma 4 4B,Greedy,Behavioral,Expansion.Conjunction,1,0.040897097625329816,,1.252425114593327,,31.0,31,False
Gemma 4 4B,Greedy,Behavioral,Expansion.Alternative,1,0.0013192612137203166,,4.2824858757062145,,1.0,1,False
Gemma 4 4B,Greedy,Behavioral,Expansion.Restatement,1,0.0,,,,0.0,0,False
Gemma 4 4B,Greedy,Behavioral,Temporal.Asynchronous,1,0.014511873350923483,,0.905910473707084,,11.0,11,False
Gemma 4 4B,Greedy,Behavioral,Temporal.Synchrony,1,0.0079155672823219,,2.3359013867488447,,6.0,6,False
Gemma 4 4B,Greedy,ClaimComparison,Comparison.Contrast,1,0.014511873350923483,,0.723533495314127,,11.0,11,False
Gemma 4 4B,Greedy,ClaimComparison,Comparison.Concession,1,0.0013192612137203166,,3.7711442786069647,,1.0,1,False
Gemma 4 4B,Greedy,ClaimComparison,Contingency.Cause,1,0.0,,0.0,,0.0,0,False
Gemma 4 4B,Greedy,ClaimComparison,Contingency.Condition,1,0.0,,0.0,,0.0,0,False
Gemma 4 4B,Greedy,ClaimComparison,Expansion.Conjunction,1,0.0079155672823219,,0.6403829907068432,,6.0,6,False
Gemma 4 4B,Greedy,ClaimComparison,Expansion.Alternative,1,0.0,,0.0,,0.0,0,False
Gemma 4 4B,Greedy,ClaimComparison,Expansion.Restatement,1,0.0,,,,0.0,0,False
Gemma 4 4B,Greedy,ClaimComparison,Temporal.Asynchronous,1,0.030343007915567283,,5.004018369690012,,23.0,23,False
Gemma 4 4B,Greedy,ClaimComparison,Temporal.Synchrony,1,0.002638522427440633,,2.056987788331072,,2.0,2,False
Gemma 4 4B,Greedy,Payoff,Comparison.Contrast,1,0.01978891820580475,,0.43777914677344837,,15.0,15,False
Gemma 4 4B,Greedy,Payoff,Comparison.Concession,1,0.0,,0.0,,0.0,0,False
Gemma 4 4B,Greedy,Payoff,Contingency.Cause,1,0.040897097625329816,,2.074878587196468,,31.0,31,False
Gemma 4 4B,Greedy,Payoff,Contingency.Condition,1,0.01978891820580475,,3.4226369656833238,,15.0,15,False
Gemma 4 4B,Greedy,Payoff,Expansion.Conjunction,1,0.03430079155672823,,1.2312882668999126,,26.0,26,False
Gemma 4 4B,Greedy,Payoff,Expansion.Alternative,1,0.0,,0.0,,0.0,0,False
Gemma 4 4B,Greedy,Payoff,Expansion.Restatement,1,0.0,,,,0.0,0,False
Gemma 4 4B,Greedy,Payoff,Temporal.Asynchronous,1,0.002638522427440633,,0.19307182883341822,,2.0,2,False
Gemma 4 4B,Greedy,Payoff,Temporal.Synchrony,1,0.0013192612137203166,,0.4563515954244431,,1.0,1,False
Gemma 4 4B,Greedy,Uncertainty,Comparison.Contrast,1,0.04221635883905013,,1.205326972768833,,32.0,32,False
Gemma 4 4B,Greedy,Uncertainty,Comparison.Concession,1,0.0,,0.0,,0.0,0,False
Gemma 4 4B,Greedy,Uncertainty,Contingency.Cause,1,0.011873350923482849,,0.7774358974358974,,9.0,9,False
Gemma 4 4B,Greedy,Uncertainty,Contingency.Condition,1,0.0013192612137203166,,0.29448329448329447,,1.0,1,False
Gemma 4 4B,Greedy,Uncertainty,Expansion.Conjunction,1,0.006596306068601583,,0.30559587163360746,,5.0,5,False
Gemma 4 4B,Greedy,Uncertainty,Expansion.Alternative,1,0.0,,0.0,,0.0,0,False
Gemma 4 4B,Greedy,Uncertainty,Expansion.Restatement,1,0.0,,,,0.0,0,False
Gemma 4 4B,Greedy,Uncertainty,Temporal.Asynchronous,1,0.0013192612137203166,,0.12458908612754767,,1.0,1,False
Gemma 4 4B,Greedy,Uncertainty,Temporal.Synchrony,1,0.0,,0.0,,0.0,0,False
Gemma 4 31B,Stochastic,Mechanical,Comparison.Contrast,3,0.021065162718035917,0.003037184534705143,0.8067935331314099,0.029494748663186687,14.0,42,False
Gemma 4 31B,Stochastic,Mechanical,Comparison.Concession,3,0.0005035246727089627,0.0008721303159964135,0.8756613756613757,1.5166899928711597,0.3333333333333333,1,False
Gemma 4 31B,Stochastic,Mechanical,Contingency.Cause,3,0.04011546728117458,0.0021527397410818125,1.7454934197904783,0.2723447828908331,26.666666666666668,80,False
Gemma 4 31B,Stochastic,Mechanical,Contingency.Condition,3,0.05817077856516151,0.0033682348842472174,3.45284344702126,0.15178660222776016,38.666666666666664,116,False
Gemma 4 31B,Stochastic,Mechanical,Expansion.Conjunction,3,0.04212121186733502,0.012045812239062191,1.152227874333783,0.3168130190975212,28.0,84,False
Gemma 4 31B,Stochastic,Mechanical,Expansion.Alternative,3,0.0025123547944731206,0.003147053724613715,2.657826816363402,1.194754043886368,1.6666666666666667,5,False
Gemma 4 31B,Stochastic,Mechanical,Expansion.Restatement,3,0.0,0.0,0.0,,0.0,0,False
Gemma 4 31B,Stochastic,Mechanical,Temporal.Asynchronous,3,0.022079711345351624,0.0035875492763351507,1.099130685858097,0.1597291119239674,14.666666666666666,44,False
Gemma 4 31B,Stochastic,Mechanical,Temporal.Synchrony,3,0.005022431196762038,0.0023219960914846235,0.9787673482795434,0.18979895888046458,3.3333333333333335,10,False
Gemma 4 31B,Stochastic,Testimony,Comparison.Contrast,3,0.09929030501486652,0.010431623905673405,1.1139944845708907,0.03358537518729667,66.0,198,False
Gemma 4 31B,Stochastic,Testimony,Comparison.Concession,3,0.004014622387282711,0.0017481957923206686,1.3058348411032623,0.2960127231860277,2.6666666666666665,8,False
Gemma 4 31B,Stochastic,Testimony,Contingency.Cause,3,0.05366316864331322,0.005325016337784109,0.6785007528839323,0.0817893654893627,35.666666666666664,107,False
Gemma 4 31B,Stochastic,Testimony,Contingency.Condition,3,0.033060141509474124,0.010312351716325123,0.5728649215830607,0.17535802668152398,22.0,66,False
Gemma 4 31B,Stochastic,Testimony,Expansion.Conjunction,3,0.139931035350382,0.004464042743295026,1.118954124936019,0.031188752409109514,93.0,279,False
Gemma 4 31B,Stochastic,Testimony,Expansion.Alternative,3,0.0025070862254014275,0.0023040605424545545,0.919657024116727,0.15608119382803387,1.6666666666666667,5,False
Gemma 4 31B,Stochastic,Testimony,Expansion.Restatement,3,0.0004982561036372695,0.000863004886681055,1.5450346420323324,,0.3333333333333333,1,False
Gemma 4 31B,Stochastic,Testimony,Temporal.Asynchronous,3,0.0907853496617153,0.009398531876756547,1.3198355762282856,0.06573430342185162,60.333333333333336,181,False
Gemma 4 31B,Stochastic,Testimony,Temporal.Synchrony,3,0.021093736276220475,0.008058007419146015,1.2077389679462642,0.15637884682206168,14.0,42,False
Gemma 4 31B,Stochastic,SocialJudgment,Comparison.Contrast,3,0.02457626043260967,0.0009617650020289411,1.6430263240758236,0.22588521835865805,16.333333333333332,49,False
Gemma 4 31B,Stochastic,SocialJudgment,Comparison.Concession,3,0.0015045459849937937,8.544000853019832e-06,3.2231787821873508,1.485313455306683,1.0,3,False
Gemma 4 31B,Stochastic,SocialJudgment,Contingency.Cause,3,0.008523751237253801,0.0008417865197977411,0.6373049617604089,0.08869981450465954,5.666666666666667,17,False
Gemma 4 31B,Stochastic,SocialJudgment,Contingency.Condition,3,0.002012579762713049,0.0017429466908177452,0.21463083066640234,0.18604374815864108,1.3333333333333333,4,False
Gemma 4 31B,Stochastic,SocialJudgment,Expansion.Conjunction,3,0.03059444437258484,0.0009858636178172783,1.4474102051052393,0.12725919787436857,20.333333333333332,61,False
Gemma 4 31B,Stochastic,SocialJudgment,Expansion.Alternative,3,0.0,0.0,0.0,0.0,0.0,0,False
Gemma 4 31B,Stochastic,SocialJudgment,Expansion.Restatement,3,0.0,0.0,0.0,,0.0,0,False
Gemma 4 31B,Stochastic,SocialJudgment,Temporal.Asynchronous,3,0.012022081100858076,0.003903278819757767,1.026896498255452,0.29712082849705146,8.0,24,False
Gemma 4 31B,Stochastic,SocialJudgment,Temporal.Synchrony,3,0.0014992774159221008,0.0014947887139626535,0.6353895081554254,0.7161258437522828,1.0,3,False
Gemma 4 31B,Stochastic,Behavioral,Comparison.Contrast,3,0.05868408091195246,0.004152172433335261,1.6057600895278232,0.07190184466858818,39.0,117,False
Gemma 4 31B,Stochastic,Behavioral,Comparison.Concession,3,0.0015037865209323927,0.0015083158460089906,0.9594193817878027,0.8383625737133775,1.0,3,False
Gemma 4 31B,Stochastic,Behavioral,Contingency.Cause,3,0.03410782047934279,0.0032239888334824347,1.0488866059636968,0.12193007142324273,22.666666666666668,68,False
Gemma 4 31B,Stochastic,Behavioral,Contingency.Condition,3,0.009522541836712544,0.004328557894049258,0.40067170991092804,0.1811095460639736,6.333333333333333,19,False
Gemma 4 31B,Stochastic,Behavioral,Expansion.Conjunction,3,0.052148085520176045,0.004691564991873239,1.018979998790215,0.1481627474738021,34.666666666666664,104,False
Gemma 4 31B,Stochastic,Behavioral,Expansion.Alternative,3,0.002008830121764158,0.0023091818580554943,1.5882714817770682,0.36895492496668375,1.3333333333333333,4,False
Gemma 4 31B,Stochastic,Behavioral,Expansion.Restatement,3,0.0,0.0,0.0,,0.0,0,False
Gemma 4 31B,Stochastic,Behavioral,Temporal.Asynchronous,3,0.029104185166683325,0.004492910121866127,1.0277438251343696,0.11951813062447396,19.333333333333332,58,False
Gemma 4 31B,Stochastic,Behavioral,Temporal.Synchrony,3,0.009040043760932238,0.005453587500940525,1.258220130803562,0.5942986010880164,6.0,18,False
Gemma 4 31B,Stochastic,ClaimComparison,Comparison.Contrast,3,0.04564517279159447,0.002518538490150632,1.3300664762452739,0.015494633023090952,30.333333333333332,91,False
Gemma 4 31B,Stochastic,ClaimComparison,Comparison.Concession,3,0.0010062898813565245,0.0008714733454088726,0.9508836648583484,1.0607430227497443,0.6666666666666666,2,False
Gemma 4 31B,Stochastic,ClaimComparison,Contingency.Cause,3,0.026592589836271604,0.003906642788395968,0.8634671413446803,0.030052924974951708,17.666666666666668,53,False
Gemma 4 31B,Stochastic,ClaimComparison,Contingency.Condition,3,0.008532009983212983,0.004367177975195485,0.3760701726475512,0.166742899410078,5.666666666666667,17,False
Gemma 4 31B,Stochastic,ClaimComparison,Expansion.Conjunction,3,0.048650467441275054,0.006325583898738378,1.0035875596852655,0.059388116664496136,32.333333333333336,97,False
Gemma 4 31B,Stochastic,ClaimComparison,Expansion.Alternative,3,0.0004982561036372695,0.000863004886681055,0.7240259740259741,1.0239273519779228,0.3333333333333333,1,False
Gemma 4 31B,Stochastic,ClaimComparison,Expansion.Restatement,3,0.0,0.0,0.0,,0.0,0,False
Gemma 4 31B,Stochastic,ClaimComparison,Temporal.Asynchronous,3,0.06619176459376774,0.0037889413076956364,2.5147836081250463,0.37656156030232624,44.0,132,False
Gemma 4 31B,Stochastic,ClaimComparison,Temporal.Synchrony,3,0.010546868138110238,0.004029003709573008,1.5591732149706834,0.13828409167926417,7.0,21,False
Gemma 4 31B,Stochastic,Payoff,Comparison.Contrast,3,0.016051749731294463,0.0009562318544940103,1.3528339404978749,0.22744830307531555,10.666666666666666,32,False
Gemma 4 31B,Stochastic,Payoff,Comparison.Concession,3,0.0,0.0,0.0,0.0,0.0,0,False
Gemma 4 31B,Stochastic,Payoff,Contingency.Cause,3,0.029141065150185178,0.014587479108294237,2.516125768813531,0.6501318043099817,19.333333333333332,58,False
Gemma 4 31B,Stochastic,Payoff,Contingency.Condition,3,0.020560878581265554,0.0008327356223936303,2.6962380191835504,0.6706470869488943,13.666666666666666,41,False
Gemma 4 31B,Stochastic,Payoff,Expansion.Conjunction,3,0.02810843242347019,0.006405742732928547,1.6377677075900865,0.07337125947721743,18.666666666666668,56,False
Gemma 4 31B,Stochastic,Payoff,Expansion.Alternative,3,0.0004982561036372695,0.000863004886681055,2.477777777777778,3.5041069378800023,0.3333333333333333,1,False
Gemma 4 31B,Stochastic,Payoff,Expansion.Restatement,3,0.0,0.0,0.0,,0.0,0,False
Gemma 4 31B,Stochastic,Payoff,Temporal.Asynchronous,3,0.0035223943167785356,0.0031434183555772155,0.3245571357005264,0.2818601898868753,2.3333333333333335,7,False
Gemma 4 31B,Stochastic,Payoff,Temporal.Synchrony,3,0.0015053054490551951,0.0015106015813907392,0.7169115396388124,0.6420365438898088,1.0,3,False
Gemma 4 31B,Stochastic,Uncertainty,Comparison.Contrast,3,0.013537164223995255,0.0025811819132926517,2.919199346405229,0.25378837795611414,9.0,27,True
Gemma 4 31B,Stochastic,Uncertainty,Comparison.Concession,3,0.0,0.0,0.0,0.0,0.0,0,True
Gemma 4 31B,Stochastic,Uncertainty,Contingency.Cause,3,0.004001095072251835,0.003101154091887218,0.9559411954760794,0.7419390914790942,2.6666666666666665,8,True
Gemma 4 31B,Stochastic,Uncertainty,Contingency.Condition,3,0.0015053054490551951,0.0015106015813907392,0.4452616487455197,0.44489293263574137,1.0,3,True
Gemma 4 31B,Stochastic,Uncertainty,Expansion.Conjunction,3,0.008509464458161524,0.004281156001905354,1.291325756217342,0.5407300971790063,5.666666666666667,17,True
Gemma 4 31B,Stochastic,Uncertainty,Expansion.Alternative,3,0.0005035246727089627,0.0008721303159964135,2.2986111111111107,3.250727007954822,0.3333333333333333,1,True
Gemma 4 31B,Stochastic,Uncertainty,Expansion.Restatement,3,0.0,0.0,0.0,,0.0,0,True
Gemma 4 31B,Stochastic,Uncertainty,Temporal.Asynchronous,3,0.0020028020886310636,0.0008545379318753391,0.5644525996052429,0.21904284762857185,1.3333333333333333,4,True
Gemma 4 31B,Stochastic,Uncertainty,Temporal.Synchrony,3,0.0,0.0,0.0,0.0,0.0,0,True
Gemma 4 31B,Greedy,Mechanical,Comparison.Contrast,1,0.03206106870229008,,1.1738351254480288,,21.0,21,False
Gemma 4 31B,Greedy,Mechanical,Comparison.Concession,1,0.0,,0.0,,0.0,0,False
Gemma 4 31B,Greedy,Mechanical,Contingency.Cause,1,0.03969465648854962,,1.6284184356473514,,26.0,26,False
Gemma 4 31B,Greedy,Mechanical,Contingency.Condition,1,0.0549618320610687,,3.3418367346938775,,36.0,36,False
Gemma 4 31B,Greedy,Mechanical,Expansion.Conjunction,1,0.051908396946564885,,1.2023539574559983,,34.0,34,False
Gemma 4 31B,Greedy,Mechanical,Expansion.Alternative,1,0.004580152671755725,,1.949404761904762,,3.0,3,False
Gemma 4 31B,Greedy,Mechanical,Expansion.Restatement,1,0.0,,,,0.0,0,False
Gemma 4 31B,Greedy,Mechanical,Temporal.Asynchronous,1,0.021374045801526718,,0.9703703703703704,,14.0,14,False
Gemma 4 31B,Greedy,Mechanical,Temporal.Synchrony,1,0.0030534351145038168,,0.5472013366750209,,2.0,2,False
Gemma 4 31B,Greedy,Testimony,Comparison.Contrast,1,0.10076335877862595,,1.1591987772504224,,66.0,66,False
Gemma 4 31B,Greedy,Testimony,Comparison.Concession,1,0.0030534351145038168,,1.633416458852868,,2.0,2,False
Gemma 4 31B,Greedy,Testimony,Contingency.Cause,1,0.04732824427480916,,0.6100712075233603,,31.0,31,False
Gemma 4 31B,Greedy,Testimony,Contingency.Condition,1,0.022900763358778626,,0.43752226576416103,,15.0,15,False
Gemma 4 31B,Greedy,Testimony,Expansion.Conjunction,1,0.1435114503816794,,1.0444975995385686,,94.0,94,False
Gemma 4 31B,Greedy,Testimony,Expansion.Alternative,1,0.004580152671755725,,0.6125311720698255,,3.0,3,False
Gemma 4 31B,Greedy,Testimony,Expansion.Restatement,1,0.0,,,,0.0,0,False
Gemma 4 31B,Greedy,Testimony,Temporal.Asynchronous,1,0.09770992366412214,,1.3938487115544473,,64.0,64,False
Gemma 4 31B,Greedy,Testimony,Temporal.Synchrony,1,0.0183206106870229,,1.0316314476965482,,12.0,12,False
Gemma 4 31B,Greedy,SocialJudgment,Comparison.Contrast,1,0.025954198473282442,,1.7352345332709989,,17.0,17,False
Gemma 4 31B,Greedy,SocialJudgment,Comparison.Concession,1,0.0,,0.0,,0.0,0,False
Gemma 4 31B,Greedy,SocialJudgment,Contingency.Cause,1,0.007633587786259542,,0.571852627902916,,5.0,5,False
Gemma 4 31B,Greedy,SocialJudgment,Contingency.Condition,1,0.004580152671755725,,0.5085403726708075,,3.0,3,False
Gemma 4 31B,Greedy,SocialJudgment,Expansion.Conjunction,1,0.035114503816793895,,1.4852607709750567,,23.0,23,False
Gemma 4 31B,Greedy,SocialJudgment,Expansion.Alternative,1,0.0,,0.0,,0.0,0,False
Gemma 4 31B,Greedy,SocialJudgment,Expansion.Restatement,1,0.0,,,,0.0,0,False
Gemma 4 31B,Greedy,SocialJudgment,Temporal.Asynchronous,1,0.013740458015267175,,1.1391304347826088,,9.0,9,False
Gemma 4 31B,Greedy,SocialJudgment,Temporal.Synchrony,1,0.004580152671755725,,1.4988558352402748,,3.0,3,False
Gemma 4 31B,Greedy,Behavioral,Comparison.Contrast,1,0.059541984732824425,,1.6546832491255343,,39.0,39,False
Gemma 4 31B,Greedy,Behavioral,Comparison.Concession,1,0.0,,0.0,,0.0,0,False
Gemma 4 31B,Greedy,Behavioral,Contingency.Cause,1,0.02900763358778626,,0.9032515604587023,,19.0,19,False
Gemma 4 31B,Greedy,Behavioral,Contingency.Condition,1,0.004580152671755725,,0.21138123924268507,,3.0,3,False
Gemma 4 31B,Greedy,Behavioral,Expansion.Conjunction,1,0.03969465648854962,,0.6978936152774363,,26.0,26,False
Gemma 4 31B,Greedy,Behavioral,Expansion.Alternative,1,0.0061068702290076335,,1.9728915662650603,,4.0,4,False
Gemma 4 31B,Greedy,Behavioral,Expansion.Restatement,1,0.0,,,,0.0,0,False
Gemma 4 31B,Greedy,Behavioral,Temporal.Asynchronous,1,0.024427480916030534,,0.8417670682730924,,16.0,16,False
Gemma 4 31B,Greedy,Behavioral,Temporal.Synchrony,1,0.007633587786259542,,1.0383639822447686,,5.0,5,False
Gemma 4 31B,Greedy,ClaimComparison,Comparison.Contrast,1,0.042748091603053436,,1.1600253004427579,,28.0,28,False
Gemma 4 31B,Greedy,ClaimComparison,Comparison.Concession,1,0.0,,0.0,,0.0,0,False
Gemma 4 31B,Greedy,ClaimComparison,Contingency.Cause,1,0.02900763358778626,,0.8819985825655563,,19.0,19,False
Gemma 4 31B,Greedy,ClaimComparison,Contingency.Condition,1,0.007633587786259542,,0.3440126050420168,,5.0,5,False
Gemma 4 31B,Greedy,ClaimComparison,Expansion.Conjunction,1,0.059541984732824425,,1.0222088835534213,,39.0,39,False
Gemma 4 31B,Greedy,ClaimComparison,Expansion.Alternative,1,0.0015267175572519084,,0.4816176470588236,,1.0,1,False
Gemma 4 31B,Greedy,ClaimComparison,Expansion.Restatement,1,0.0,,,,0.0,0,False
Gemma 4 31B,Greedy,ClaimComparison,Temporal.Asynchronous,1,0.06717557251908397,,2.2603921568627454,,44.0,44,False
Gemma 4 31B,Greedy,ClaimComparison,Temporal.Synchrony,1,0.010687022900763359,,1.4195046439628485,,7.0,7,False
Gemma 4 31B,Greedy,Payoff,Comparison.Contrast,1,0.013740458015267175,,1.022372528616025,,9.0,9,False
Gemma 4 31B,Greedy,Payoff,Comparison.Concession,1,0.0,,0.0,,0.0,0,False
Gemma 4 31B,Greedy,Payoff,Contingency.Cause,1,0.02900763358778626,,2.4183832102603966,,19.0,19,False
Gemma 4 31B,Greedy,Payoff,Contingency.Condition,1,0.021374045801526718,,2.6411290322580645,,14.0,14,False
Gemma 4 31B,Greedy,Payoff,Expansion.Conjunction,1,0.03206106870229008,,1.5092165898617511,,21.0,21,False
Gemma 4 31B,Greedy,Payoff,Expansion.Alternative,1,0.0,,0.0,,0.0,0,False
Gemma 4 31B,Greedy,Payoff,Expansion.Restatement,1,0.0,,,,0.0,0,False
Gemma 4 31B,Greedy,Payoff,Temporal.Asynchronous,1,0.0030534351145038168,,0.2817204301075269,,2.0,2,False
Gemma 4 31B,Greedy,Payoff,Temporal.Synchrony,1,0.0015267175572519084,,0.5560271646859083,,1.0,1,False
Gemma 4 31B,Greedy,Uncertainty,Comparison.Contrast,1,0.010687022900763359,,3.0813172043010755,,7.0,7,True
Gemma 4 31B,Greedy,Uncertainty,Comparison.Concession,1,0.0,,0.0,,0.0,0,True
Gemma 4 31B,Greedy,Uncertainty,Contingency.Cause,1,0.007633587786259542,,2.4661144578313254,,5.0,5,True
Gemma 4 31B,Greedy,Uncertainty,Contingency.Condition,1,0.0,,0.0,,0.0,0,True
Gemma 4 31B,Greedy,Uncertainty,Expansion.Conjunction,1,0.007633587786259542,,1.3924319727891157,,5.0,5,True
Gemma 4 31B,Greedy,Uncertainty,Expansion.Alternative,1,0.0,,0.0,,0.0,0,True
Gemma 4 31B,Greedy,Uncertainty,Expansion.Restatement,1,0.0,,,,0.0,0,True
Gemma 4 31B,Greedy,Uncertainty,Temporal.Asynchronous,1,0.0015267175572519084,,0.5458333333333334,,1.0,1,True
Gemma 4 31B,Greedy,Uncertainty,Temporal.Synchrony,1,0.0,,0.0,,0.0,0,True
